122,02:27:47:f5:d2:f3,-58,2437
122,38:ed:18:c6:69:c2,-88,2462
123,38:ed:18:c6:6c:00,-60,2412
123,38:ed:18:c6:cc:40,-83,2412
123,02:15:99:c9:78:ff,-87,2412
124,38:ed:18:c6:6c:02,-69,2412
124,38:ed:18:c6:cc:42,-83,2412
124,38:ed:18:c7:25:86,-75,2437
124,38:ed:18:c7:22:41,-88,2437
125,02:27:47:f5:d2:f3,-50,2437
125,38:ed:18:c7:2a:42,-84,2412
125,38:ed:18:c6:6c:05,-70,2412
126,38:ed:18:c7:25:80,-86,2437
126,38:ed:18:c6:6c:05,-70,2412
127,38:ed:18:c7:25:80,-82,2437
128,38:ed:18:c6:6c:02,-63,2412
128,38:ed:18:c6:6f:20,-84,2462
128,38:ed:18:c6:cc:41,-85,2412
129,38:ed:18:c6:6f:22,-84,2462
129,38:ed:18:c6:6f:26,-85,2462
130,38:ed:18:c7:25:82,-76,2437
130,38:ed:18:c6:6f:23,-85,2462
131,38:ed:18:c6:6c:02,-65,2412
131,38:ed:18:c6:6f:20,-80,2462
131,38:ed:18:c6:69:c1,-86,2462
132,38:ed:18:c6:6f:22,-80,2462
132,38:ed:18:c6:69:c0,-88,2462
133,38:ed:18:c6:6c:00,-58,2412
133,38:ed:18:c6:6f:21,-79,2462
133,38:ed:18:c6:6c:04,-56,2412
134,38:ed:18:c6:6c:02,-57,2412
134,38:ed:18:c6:69:c0,-87,2462
134,38:ed:18:c6:69:c3,-84,2462
135,38:ed:18:c7:25:80,-70,2437
135,38:ed:18:c6:69:c3,-84,2462
135,38:ed:18:c6:cc:40,-87,2412
136,38:ed:18:c6:cc:42,-86,2412
136,0a:18:d6:01:6c:38,-49,2412
137,38:ed:18:c7:25:81,-76,2437
137,0a:18:d6:01:6c:38,-49,2412
138,38:ed:18:c6:6c:02,-67,2412
138,38:ed:18:c7:25:83,-73,2437
138,38:ed:18:c6:69:c1,-87,2462
139,02:27:47:f5:d2:f3,-62,2437
139,38:ed:18:c7:25:84,-73,2437
140,38:ed:18:c6:6c:00,-63,2412
140,38:ed:18:c6:cc:41,-86,2412
140,c2:9f:db:8b:15:99,-84,2412
141,02:27:47:f5:d2:f3,-64,2437
141,38:ed:18:c7:2a:40,-86,2412
142,38:ed:18:c6:6c:02,-65,2412
142,38:ed:18:c6:cc:42,-83,2412
142,38:ed:18:c6:cb:61,-88,2437
143,38:ed:18:c7:25:80,-74,2437
143,38:ed:18:c7:2a:42,-87,2412
143,38:ed:18:c7:25:83,-76,2437
144,38:ed:18:c6:6c:02,-68,2412
144,38:ed:18:c6:cc:42,-84,2412
144,38:ed:18:c6:69:c2,-90,2462
145,38:ed:18:c6:6c:01,-70,2412
145,38:ed:18:c7:25:84,-76,2437
145,0a:18:d6:01:6c:38,-53,2412
146,38:ed:18:c7:25:80,-71,2437
146,38:ed:18:c7:25:85,-70,2437
147,38:ed:18:c6:6c:00,-77,2412
147,38:ed:18:c7:25:81,-84,2437
147,84:63:d6:27:90:46,-86,2462
148,02:27:47:f5:d2:f3,-84,2437
148,38:ed:18:c7:25:83,-70,2437
148,38:ed:18:c7:2a:46,-77,2412
148,38:ed:18:c7:2a:42,-77,2412
149,38:ed:18:c7:25:82,-82,2437
149,38:ed:18:c7:2a:40,-77,2412
150,38:ed:18:c6:6c:00,-80,2412
150,38:ed:18:c7:25:81,-82,2437
150,38:ed:18:c7:2a:44,-82,2412
151,38:ed:18:c6:6c:02,-81,2412
151,c4:6e:1f:ff:fe:fd,-91,2462
152,38:ed:18:c7:25:82,-82,2437
153,02:27:47:f5:d2:f3,-83,2437
153,38:ed:18:c7:28:02,-74,2437
154,38:ed:18:c6:6c:01,-78,2412
154,38:ed:18:c7:28:01,-74,2437
155,02:27:47:f5:d2:f3,-78,2437
155,38:ed:18:c7:2a:42,-80,2412
155,38:ed:18:c6:cc:42,-83,2412
156,38:ed:18:c7:25:82,-80,2437
156,c2:9f:db:8b:15:99,-72,2412
156,68:7f:74:35:68:59,-72,2437
157,38:ed:18:c6:cc:40,-77,2412
157,02:15:99:c9:78:ff,-88,2412
158,38:ed:18:c7:25:80,-85,2437
158,38:ed:18:c6:cc:02,-77,2412
159,38:ed:18:c7:25:81,-86,2437
159,c4:6e:1f:ff:fe:fd,-85,2462
159,38:ed:18:c6:cc:04,-76,2412
160,38:ed:18:c6:cc:42,-81,2412
160,38:ed:18:c6:cc:01,-78,2412
160,38:ed:18:c6:cc:44,-80,2412
161,38:ed:18:c6:cc:00,-81,2412
161,38:ed:18:c6:cc:05,-81,2412
161,10:fe:ed:54:f1:e0,-92,2447
162,c4:6e:1f:ff:fe:fd,-77,2462
162,38:ed:18:c6:cc:04,-81,2412
163,38:ed:18:c6:cc:41,-81,2412
163,38:ed:18:c6:cc:06,-81,2412
164,38:ed:18:c6:cc:41,-66,2412
116,38:ed:18:c7:25:81,-66,2437
117,02:27:47:f5:d2:f3,-61,2437
117,38:ed:18:c6:cc:41,-86,2412
117,38:ed:18:c7:25:85,-65,2437
118,38:ed:18:c6:6c:00,-62,2412
118,38:ed:18:c6:cc:40,-82,2412
118,38:ed:18:c7:22:41,-89,2437
119,38:ed:18:c6:cc:41,-80,2412
119,38:ed:18:c7:22:41,-89,2437
120,38:ed:18:c6:cc:41,-80,2412
120,c4:6e:1f:ff:fe:fd,-94,2462
121,38:ed:18:c6:cc:41,-84,2412
121,38:ed:18:c6:6c:05,-60,2412
122,38:ed:18:c7:25:80,-73,2437
122,38:ed:18:c6:69:c0,-87,2462
123,38:ed:18:c6:6c:02,-60,2412
123,38:ed:18:c6:cc:42,-81,2412
123,38:ed:18:c7:22:42,-88,2437
124,38:ed:18:c6:6c:01,-70,2412
124,38:ed:18:c6:69:c1,-85,2462
124,38:ed:18:c7:25:84,-76,2437
124,30:8d:99:fa:41:74,-93,2447
125,38:ed:18:c7:25:80,-81,2437
125,38:ed:18:c6:6c:03,-70,2412
125,38:ed:18:c6:6c:06,-70,2412
126,38:ed:18:c7:25:82,-85,2437
126,38:ed:18:c6:6c:06,-70,2412
127,38:ed:18:c7:25:82,-86,2437
128,38:ed:18:c6:6c:01,-63,2412
128,50:a7:2b:ec:6c:bf,-83,2437
129,38:ed:18:c6:6c:00,-62,2412
129,38:ed:18:c6:6f:21,-84,2462
129,38:ed:18:c6:cc:42,-84,2412
130,38:ed:18:c7:25:81,-76,2437
130,38:ed:18:c6:6f:25,-85,2462
131,38:ed:18:c6:6c:01,-64,2412
131,38:ed:18:c6:cc:40,-82,2412
132,38:ed:18:c6:6c:00,-55,2412
132,38:ed:18:c6:6f:21,-79,2462
132,38:ed:18:c6:69:c2,-87,2462
133,38:ed:18:c6:6c:02,-58,2412
133,38:ed:18:c6:6f:20,-80,2462
133,38:ed:18:c6:6c:05,-56,2412
134,38:ed:18:c6:6c:01,-57,2412
134,38:ed:18:c6:69:c2,-86,2462
134,38:ed:18:c6:69:c6,-85,2462
135,38:ed:18:c7:25:82,-70,2437
135,38:ed:18:c6:69:c6,-85,2462
136,38:ed:18:c6:6c:00,-56,2412
136,38:ed:18:c6:cc:41,-85,2412
136,38:ed:18:c6:6f:24,-86,2462
137,38:ed:18:c6:cc:42,-86,2412
137,38:ed:18:c6:6f:24,-86,2462
138,38:ed:18:c6:6c:01,-67,2412
138,38:ed:18:c7:25:86,-72,2437
138,38:ed:18:c6:69:c2,-87,2462
139,38:ed:18:c7:25:80,-79,2437
139,38:ed:18:c7:25:85,-72,2437
140,38:ed:18:c6:6c:02,-63,2412
140,38:ed:18:c7:25:83,-73,2437
82,38:ed:18:c6:6c:00,-71,2412
82,38:ed:18:c6:6f:20,-75,2462
82,38:ed:18:c6:6c:02,-71,2412
82,38:ed:18:c6:6c:01,-70,2412
82,38:ed:18:c6:6f:22,-75,2462
82,38:ed:18:c6:6f:21,-75,2462
82,38:ed:18:c7:25:80,-85,2437
82,38:ed:18:c7:25:86,-86,2437
82,38:ed:18:c7:25:85,-86,2437
82,c2:9f:db:8b:15:19,-91,2412
82,38:ed:18:c7:25:82,-86,2437
82,38:ed:18:c7:25:81,-85,2437
83,38:ed:18:c6:6c:00,-71,2412
83,38:ed:18:c6:6f:20,-75,2462
83,38:ed:18:c6:6c:02,-68,2412
83,38:ed:18:c6:6c:01,-68,2412
83,38:ed:18:c6:6f:22,-74,2462
83,38:ed:18:c6:6f:21,-74,2462
83,38:ed:18:c7:25:80,-85,2437
83,38:ed:18:c7:25:86,-86,2437
83,38:ed:18:c7:25:85,-86,2437
83,c2:9f:db:8b:15:19,-91,2412
83,38:ed:18:c7:25:82,-86,2437
83,38:ed:18:c7:25:81,-85,2437
83,30:8d:99:fa:41:74,-91,2447
84,38:ed:18:c6:6c:00,-69,2412
84,38:ed:18:c6:6f:20,-78,2462
84,38:ed:18:c6:6c:02,-69,2412
84,38:ed:18:c6:6c:01,-69,2412
84,38:ed:18:c6:6f:22,-78,2462
84,38:ed:18:c6:6f:21,-78,2462
84,38:ed:18:c7:25:80,-85,2437
84,38:ed:18:c7:25:86,-86,2437
84,38:ed:18:c7:25:85,-86,2437
84,c2:9f:db:8b:15:19,-91,2412
84,38:ed:18:c7:25:82,-86,2437
84,38:ed:18:c7:25:81,-85,2437
84,30:8d:99:fa:41:74,-91,2447
84,02:27:47:f5:d2:f3,-61,2437
85,38:ed:18:c6:6c:00,-67,2412
85,38:ed:18:c6:6f:20,-80,2462
85,38:ed:18:c6:6c:02,-64,2412
85,38:ed:18:c6:6c:01,-64,2412
85,38:ed:18:c6:6f:22,-80,2462
85,38:ed:18:c6:6f:21,-79,2462
85,30:8d:99:fa:41:74,-91,2447
85,02:27:47:f5:d2:f3,-61,2437
85,0a:18:d6:01:6c:38,-73,2412
85,38:ed:18:c6:6f:23,-81,2462
85,38:ed:18:c6:6f:26,-81,2462
85,38:ed:18:c6:6f:25,-81,2462
85,38:ed:18:c6:6f:24,-81,2462
86,38:ed:18:c6:6c:00,-62,2412
86,38:ed:18:c6:6f:20,-78,2462
86,38:ed:18:c6:6c:02,-73,2412
86,38:ed:18:c6:6c:01,-72,2412
86,38:ed:18:c6:6f:22,-78,2462
86,38:ed:18:c6:6f:21,-78,2462
86,02:27:47:f5:d2:f3,-60,2437
86,0a:18:d6:01:6c:38,-73,2412
86,38:ed:18:c6:6f:23,-78,2462
86,38:ed:18:c6:6f:26,-78,2462
86,38:ed:18:c6:6f:25,-78,2462
86,38:ed:18:c6:6f:24,-78,2462
87,38:ed:18:c6:6c:00,-67,2412
87,38:ed:18:c6:6f:20,-78,2462
87,38:ed:18:c6:6c:02,-73,2412
87,38:ed:18:c6:6c:01,-72,2412
87,38:ed:18:c6:6f:22,-78,2462
87,38:ed:18:c6:6f:21,-78,2462
87,02:27:47:f5:d2:f3,-60,2437
87,38:ed:18:c6:6f:23,-78,2462
87,38:ed:18:c6:6f:26,-78,2462
87,38:ed:18:c6:6f:25,-78,2462
87,38:ed:18:c6:6f:24,-78,2462
88,38:ed:18:c6:6c:00,-61,2412
88,38:ed:18:c6:6f:20,-70,2462
88,38:ed:18:c6:6c:02,-61,2412
88,38:ed:18:c6:6c:01,-61,2412
88,38:ed:18:c6:6f:22,-71,2462
88,38:ed:18:c6:6f:21,-70,2462
88,02:27:47:f5:d2:f3,-57,2437
88,38:ed:18:c6:6c:03,-60,2412
88,38:ed:18:c6:6c:04,-60,2412
88,38:ed:18:c6:6c:05,-60,2412
88,38:ed:18:c6:6c:06,-61,2412
88,0a:18:d6:01:6c:70,-83,2412
88,06:18:0a:81:eb:4e,-87,2462
88,0a:18:0a:81:eb:4e,-92,2462
88,5e:56:f5:6e:54:8a,-91,2457
89,38:ed:18:c6:6c:00,-59,2412
89,38:ed:18:c6:6f:20,-67,2462
89,38:ed:18:c6:6c:02,-60,2412
89,38:ed:18:c6:6c:01,-60,2412
89,38:ed:18:c6:6f:22,-67,2462
89,38:ed:18:c6:6f:21,-68,2462
89,02:27:47:f5:d2:f3,-57,2437
89,38:ed:18:c6:6c:03,-60,2412
89,38:ed:18:c6:6c:04,-60,2412
89,38:ed:18:c6:6c:05,-60,2412
89,38:ed:18:c6:6c:06,-61,2412
89,0a:18:d6:01:6c:70,-83,2412
89,06:18:0a:81:eb:4e,-87,2462
89,0a:18:0a:81:eb:4e,-92,2462
89,5e:56:f5:6e:54:8a,-91,2457
89,38:ed:18:c7:25:80,-81,2437
89,38:ed:18:c7:25:82,-81,2437
89,38:ed:18:c7:25:81,-81,2437
90,38:ed:18:c6:6c:00,-59,2412
90,38:ed:18:c6:6f:20,-65,2462
90,38:ed:18:c6:6c:02,-58,2412
90,38:ed:18:c6:6c:01,-59,2412
90,38:ed:18:c6:6f:22,-65,2462
90,38:ed:18:c6:6f:21,-65,2462
90,02:27:47:f5:d2:f3,-54,2437
90,38:ed:18:c6:6c:03,-60,2412
90,38:ed:18:c6:6c:04,-60,2412
90,38:ed:18:c6:6c:05,-60,2412
90,38:ed:18:c6:6c:06,-61,2412
90,38:ed:18:c7:25:80,-81,2437
90,38:ed:18:c7:25:82,-81,2437
90,38:ed:18:c7:25:81,-81,2437
90,98:de:d0:d0:3a:72,-93,2447
90,30:8d:99:fa:41:74,-91,2447
91,38:ed:18:c6:6c:00,-58,2412
91,38:ed:18:c6:6f:20,-68,2462
91,38:ed:18:c6:6c:02,-58,2412
91,38:ed:18:c6:6c:01,-58,2412
91,38:ed:18:c6:6f:22,-68,2462
91,38:ed:18:c6:6f:21,-68,2462
91,02:27:47:f5:d2:f3,-56,2437
91,38:ed:18:c7:25:80,-83,2437
91,38:ed:18:c7:25:82,-82,2437
91,38:ed:18:c7:25:81,-83,2437
91,98:de:d0:d0:3a:72,-93,2447
91,30:8d:99:fa:41:74,-88,2447
91,38:ed:18:c6:6f:25,-68,2462
91,38:ed:18:c6:6f:23,-68,2462
91,38:ed:18:c6:6f:24,-68,2462
91,38:ed:18:c6:6f:26,-68,2462
91,38:ed:18:c7:25:86,-82,2437
91,38:ed:18:c7:25:85,-82,2437
91,38:ed:18:c7:25:84,-83,2437
91,f0:f7:55:d8:1a:a1,-90,2462
91,f0:f7:55:d8:1a:a0,-91,2462
92,38:ed:18:c6:6c:00,-75,2412
92,38:ed:18:c6:6f:20,-60,2462
92,38:ed:18:c6:6c:02,-76,2412
92,38:ed:18:c6:6c:01,-77,2412
92,38:ed:18:c6:6f:22,-60,2462
92,38:ed:18:c6:6f:21,-60,2462
92,02:27:47:f5:d2:f3,-74,2437
92,38:ed:18:c7:25:80,-83,2437
92,38:ed:18:c7:25:82,-82,2437
92,38:ed:18:c7:25:81,-83,2437
92,30:8d:99:fa:41:74,-88,2447
92,38:ed:18:c6:6f:25,-68,2462
92,38:ed:18:c6:6f:23,-68,2462
92,38:ed:18:c6:6f:24,-68,2462
92,38:ed:18:c6:6f:26,-68,2462
92,38:ed:18:c7:25:86,-82,2437
92,38:ed:18:c7:25:85,-82,2437
92,38:ed:18:c7:25:84,-83,2437
92,f0:f7:55:d8:1a:a1,-90,2462
92,f0:f7:55:d8:1a:a0,-91,2462
92,38:ed:18:c6:6c:04,-76,2412
92,38:ed:18:c6:6c:06,-77,2412
92,38:ed:18:c6:6c:03,-77,2412
92,38:ed:18:c6:6c:05,-77,2412
92,00:1c:0f:4c:5d:70,-84,2427
92,00:1c:0f:4c:5d:71,-85,2427
93,38:ed:18:c6:6c:00,-78,2412
93,38:ed:18:c6:6f:20,-60,2462
93,38:ed:18:c6:6c:02,-78,2412
93,38:ed:18:c6:6c:01,-78,2412
93,38:ed:18:c6:6f:22,-61,2462
93,38:ed:18:c6:6f:21,-61,2462
93,02:27:47:f5:d2:f3,-69,2437
93,30:8d:99:fa:41:74,-91,2447
93,38:ed:18:c6:6c:04,-78,2412
93,38:ed:18:c6:6c:06,-77,2412
93,38:ed:18:c6:6c:03,-78,2412
93,38:ed:18:c6:6c:05,-77,2412
93,00:1c:0f:4c:5d:70,-84,2427
93,00:1c:0f:4c:5d:71,-85,2427
93,0a:18:d6:01:6c:38,-66,2412
93,c2:9f:db:8b:15:19,-83,2412
93,2e:a4:3c:e9:00:95,-92,2462
93,2e:a4:3c:61:c4:28,-91,2412
93,80:56:f2:c6:b2:20,-91,2437
94,38:ed:18:c6:6c:00,-70,2412
94,38:ed:18:c6:6f:20,-60,2462
94,38:ed:18:c6:6c:02,-71,2412
94,38:ed:18:c6:6c:01,-70,2412
94,38:ed:18:c6:6f:22,-61,2462
94,38:ed:18:c6:6f:21,-61,2462
94,02:27:47:f5:d2:f3,-65,2437
94,00:1c:0f:4c:5d:71,-84,2427
94,32:a4:3c:e9:00:95,-93,2462
94,00:1c:0f:4c:5d:70,-84,2427
95,38:ed:18:c6:6c:00,-70,2412
95,38:ed:18:c6:6f:20,-60,2462
95,38:ed:18:c6:6c:02,-71,2412
95,38:ed:18:c6:6c:01,-70,2412
95,38:ed:18:c6:6f:22,-61,2462
95,38:ed:18:c6:6f:21,-61,2462
95,02:27:47:f5:d2:f3,-65,2437
95,30:8d:99:fa:41:74,-87,2447
95,38:ed:18:c6:6c:04,-78,2412
95,38:ed:18:c6:6c:03,-78,2412
95,38:ed:18:c6:6c:05,-77,2412
95,00:1c:0f:4c:5d:71,-84,2427
95,0a:18:d6:01:6c:38,-67,2412
95,c2:9f:db:8b:15:19,-83,2412
95,2e:a4:3c:e9:00:95,-92,2462
95,2e:a4:3c:61:c4:28,-91,2412
95,80:56:f2:c6:b2:20,-91,2437
95,c2:9f:db:8b:15:99,-80,2412
95,32:a4:3c:e9:00:95,-93,2462
95,00:1c:0f:4c:5d:70,-84,2427
96,38:ed:18:c6:6c:00,-73,2412
96,38:ed:18:c6:6f:20,-59,2462
96,38:ed:18:c6:6c:02,-74,2412
96,38:ed:18:c6:6c:01,-74,2412
96,38:ed:18:c6:6f:22,-61,2462
96,38:ed:18:c6:6f:21,-62,2462
96,02:27:47:f5:d2:f3,-74,2437
96,00:1c:0f:4c:5d:71,-84,2427
96,32:a4:3c:e9:00:95,-93,2462
96,00:1c:0f:4c:5d:70,-84,2427
96,38:ed:18:c7:25:c2,-81,2412
96,30:8d:99:fa:41:74,-91,2447
96,80:56:f2:c6:b2:20,-92,2437
97,38:ed:18:c6:6c:00,-72,2412
97,38:ed:18:c6:6f:20,-65,2462
97,38:ed:18:c6:6c:02,-72,2412
97,38:ed:18:c6:6c:01,-72,2412
97,38:ed:18:c6:6f:22,-61,2462
97,38:ed:18:c6:6f:21,-62,2462
97,02:27:47:f5:d2:f3,-59,2437
97,38:ed:18:c7:25:c2,-81,2412
97,30:8d:99:fa:41:74,-91,2447
97,80:56:f2:c6:b2:20,-92,2437
97,38:ed:18:c6:6f:24,-63,2462
97,38:ed:18:c6:6f:25,-63,2462
97,38:ed:18:c6:6f:26,-63,2462
97,0a:18:d6:01:6c:38,-68,2412
97,c2:9f:db:8b:15:99,-81,2412
97,38:ed:18:c7:25:c1,-86,2412
98,38:ed:18:c6:6c:00,-72,2412
98,38:ed:18:c6:6f:20,-64,2462
98,38:ed:18:c6:6c:02,-72,2412
98,38:ed:18:c6:6c:01,-72,2412
98,38:ed:18:c6:6f:22,-65,2462
98,38:ed:18:c6:6f:21,-65,2462
98,02:27:47:f5:d2:f3,-67,2437
98,38:ed:18:c7:25:c2,-81,2412
98,30:8d:99:fa:41:74,-91,2447
98,80:56:f2:c6:b2:20,-92,2437
98,38:ed:18:c6:6f:24,-63,2462
98,38:ed:18:c6:6f:25,-63,2462
98,38:ed:18:c6:6f:26,-63,2462
98,0a:18:d6:01:6c:38,-68,2412
98,c2:9f:db:8b:15:99,-81,2412
98,38:ed:18:c7:25:c1,-86,2412
98,38:ed:18:c7:25:82,-87,2437
98,5e:56:f5:6e:54:8a,-93,2457
99,38:ed:18:c6:6c:00,-74,2412
99,38:ed:18:c6:6f:20,-67,2462
99,38:ed:18:c6:6c:02,-73,2412
99,38:ed:18:c6:6c:01,-73,2412
99,38:ed:18:c6:6f:22,-68,2462
99,38:ed:18:c6:6f:21,-68,2462
99,02:27:47:f5:d2:f3,-59,2437
99,38:ed:18:c7:25:82,-86,2437
99,5e:56:f5:6e:54:8a,-93,2457
99,38:ed:18:c7:25:80,-85,2437
99,38:ed:18:c7:25:81,-86,2437
100,38:ed:18:c6:6c:00,-74,2412
100,38:ed:18:c6:6f:20,-67,2462
100,38:ed:18:c6:6c:02,-74,2412
100,38:ed:18:c6:6c:01,-74,2412
100,38:ed:18:c6:6f:22,-64,2462
100,38:ed:18:c6:6f:21,-64,2462
100,02:27:47:f5:d2:f3,-57,2437
100,38:ed:18:c7:25:82,-85,2437
100,38:ed:18:c7:25:80,-85,2437
100,38:ed:18:c7:25:81,-86,2437
100,38:ed:18:c6:6c:06,-74,2412
100,38:ed:18:c6:6c:05,-75,2412
100,c2:9f:db:8b:15:99,-84,2412
100,2e:a4:3c:e9:00:95,-85,2462
101,38:ed:18:c6:6c:00,-70,2412
101,38:ed:18:c6:6f:20,-69,2462
101,38:ed:18:c6:6c:02,-70,2412
101,38:ed:18:c6:6c:01,-71,2412
101,38:ed:18:c6:6f:22,-70,2462
101,38:ed:18:c6:6f:21,-70,2462
101,02:27:47:f5:d2:f3,-49,2437
101,38:ed:18:c7:25:82,-85,2437
101,38:ed:18:c7:25:80,-85,2437
101,38:ed:18:c7:25:81,-86,2437
101,38:ed:18:c6:6c:06,-74,2412
101,38:ed:18:c6:6c:05,-75,2412
101,c2:9f:db:8b:15:99,-84,2412
101,2e:a4:3c:e9:00:95,-85,2462
102,38:ed:18:c6:6c:00,-67,2412
102,38:ed:18:c6:6f:20,-69,2462
102,38:ed:18:c6:6c:02,-67,2412
102,38:ed:18:c6:6c:01,-67,2412
102,38:ed:18:c6:6f:22,-70,2462
102,38:ed:18:c6:6f:21,-70,2462
102,02:27:47:f5:d2:f3,-49,2437
102,38:ed:18:c6:6c:06,-68,2412
102,38:ed:18:c6:6c:05,-67,2412
102,38:ed:18:c6:6c:04,-67,2412
102,38:ed:18:c6:6c:03,-67,2412
102,06:18:0a:22:2c:bb,-91,2412
102,5e:56:f5:6e:54:8a,-93,2457
103,38:ed:18:c6:6c:00,-68,2412
103,38:ed:18:c6:6f:20,-72,2462
103,38:ed:18:c6:6c:02,-67,2412
103,38:ed:18:c6:6c:01,-67,2412
103,38:ed:18:c6:6f:22,-69,2462
103,38:ed:18:c6:6f:21,-70,2462
103,02:27:47:f5:d2:f3,-51,2437
103,38:ed:18:c6:6c:06,-68,2412
103,38:ed:18:c6:6c:05,-67,2412
103,38:ed:18:c6:6c:04,-67,2412
103,38:ed:18:c6:6c:03,-67,2412
103,06:18:0a:22:2c:bb,-91,2412
103,5e:56:f5:6e:54:8a,-93,2457
104,38:ed:18:c6:6c:00,-68,2412
104,38:ed:18:c6:6f:20,-77,2462
104,38:ed:18:c6:6c:02,-69,2412
104,38:ed:18:c6:6c:01,-69,2412
104,38:ed:18:c6:6f:22,-77,2462
104,38:ed:18:c6:6f:21,-77,2462
104,02:27:47:f5:d2:f3,-60,2437
104,38:ed:18:c6:6c:06,-68,2412
104,38:ed:18:c6:6c:05,-67,2412
104,38:ed:18:c6:6c:04,-67,2412
104,38:ed:18:c6:6c:03,-67,2412
104,06:18:0a:22:2c:bb,-91,2412
104,5e:56:f5:6e:54:8a,-93,2457
104,0a:18:0a:22:2c:bb,-87,2412
104,c2:9f:db:8b:15:19,-89,2412
105,38:ed:18:c6:6c:00,-68,2412
105,38:ed:18:c6:6f:20,-70,2462
105,38:ed:18:c6:6c:02,-68,2412
105,38:ed:18:c6:6c:01,-68,2412
105,38:ed:18:c6:6f:22,-69,2462
105,38:ed:18:c6:6f:21,-69,2462
105,02:27:47:f5:d2:f3,-52,2437
105,0a:18:0a:22:2c:bb,-87,2412
105,c2:9f:db:8b:15:19,-89,2412
105,0a:18:d6:6b:46:4d,-90,2412
105,32:a4:3c:e9:00:95,-91,2462
106,38:ed:18:c6:6c:00,-55,2412
106,38:ed:18:c6:6f:20,-79,2462
106,38:ed:18:c6:6c:02,-55,2412
106,38:ed:18:c6:6c:01,-55,2412
106,38:ed:18:c6:6f:22,-79,2462
106,38:ed:18:c6:6f:21,-80,2462
106,02:27:47:f5:d2:f3,-61,2437
106,38:ed:18:c6:6c:04,-61,2412
106,0a:18:d6:01:6c:38,-64,2412
106,38:ed:18:c7:25:80,-83,2437
106,38:ed:18:c7:25:86,-84,2437
106,38:ed:18:c7:25:82,-83,2437
106,38:ed:18:c7:25:81,-83,2437
106,38:ed:18:c6:6c:05,-61,2412
106,38:ed:18:c6:6c:06,-62,2412
106,38:ed:18:c6:6c:03,-62,2412
106,38:ed:18:c6:cc:40,-86,2412
106,84:63:d6:27:90:46,-89,2462
106,38:ed:18:c6:cc:42,-87,2412
106,38:ed:18:c6:6f:26,-75,2462
106,38:ed:18:c6:6f:25,-75,2462
106,38:ed:18:c6:6f:23,-75,2462
106,38:ed:18:c6:6f:24,-75,2462
106,a0:f3:c1:ff:33:bd,-93,2437
106,38:ed:18:c6:cc:41,-86,2412
106,38:ed:18:c7:25:83,-84,2437
106,38:ed:18:c7:25:85,-84,2437
106,38:ed:18:c7:25:84,-84,2437
106,0a:18:d6:01:6c:70,-89,2412
106,ac:cf:23:2c:80:cf,-93,2412
107,38:ed:18:c6:6c:00,-56,2412
107,38:ed:18:c6:6f:20,-76,2462
107,38:ed:18:c6:6c:02,-55,2412
107,38:ed:18:c6:6c:01,-55,2412
107,38:ed:18:c6:6f:22,-76,2462
107,38:ed:18:c6:6f:21,-76,2462
107,02:27:47:f5:d2:f3,-60,2437
107,0a:18:d6:01:6c:38,-64,2412
107,38:ed:18:c7:25:80,-83,2437
107,38:ed:18:c7:25:86,-84,2437
107,38:ed:18:c7:25:82,-82,2437
107,38:ed:18:c7:25:81,-82,2437
107,84:63:d6:27:90:46,-89,2462
107,38:ed:18:c6:cc:42,-87,2412
107,38:ed:18:c6:6f:26,-75,2462
107,38:ed:18:c6:6f:25,-75,2462
107,38:ed:18:c6:6f:23,-75,2462
107,38:ed:18:c6:6f:24,-75,2462
107,a0:f3:c1:ff:33:bd,-93,2437
107,38:ed:18:c6:cc:41,-86,2412
107,38:ed:18:c7:25:83,-84,2437
107,38:ed:18:c7:25:85,-84,2437
107,38:ed:18:c7:25:84,-84,2437
107,0a:18:d6:01:6c:70,-89,2412
107,ac:cf:23:2c:80:cf,-92,2412
108,38:ed:18:c6:6c:00,-54,2412
108,38:ed:18:c6:6f:20,-80,2462
108,38:ed:18:c6:6c:02,-56,2412
108,38:ed:18:c6:6c:01,-56,2412
108,38:ed:18:c6:6f:22,-81,2462
108,38:ed:18:c6:6f:21,-80,2462
108,02:27:47:f5:d2:f3,-60,2437
108,38:ed:18:c7:25:80,-83,2437
108,38:ed:18:c7:25:86,-84,2437
108,38:ed:18:c7:25:82,-83,2437
108,38:ed:18:c7:25:81,-82,2437
108,38:ed:18:c6:cc:41,-89,2412
108,38:ed:18:c7:25:83,-84,2437
108,38:ed:18:c7:25:85,-84,2437
108,38:ed:18:c7:25:84,-84,2437
108,0a:18:d6:01:6c:70,-89,2412
108,ac:cf:23:2c:80:cf,-92,2412
108,38:ed:18:c6:6c:03,-57,2412
108,38:ed:18:c6:6c:04,-57,2412
108,38:ed:18:c6:6c:05,-57,2412
108,38:ed:18:c6:6c:06,-57,2412
108,38:ed:18:c6:cc:40,-89,2412
109,38:ed:18:c6:6c:00,-52,2412
109,38:ed:18:c6:6f:20,-81,2462
109,38:ed:18:c6:6c:02,-52,2412
109,38:ed:18:c6:6c:01,-52,2412
109,38:ed:18:c6:6f:22,-80,2462
109,38:ed:18:c6:6f:21,-81,2462
109,02:27:47:f5:d2:f3,-59,2437
109,38:ed:18:c7:25:80,-83,2437
109,38:ed:18:c7:25:82,-83,2437
